taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Column1,_1,_2,_3
6372449,Hedysarum boreale subsp. mackenziei (Richardson) S.L.Welsh,6372449,Hedysarum boreale subsp. mackenziei (Richardson) S.L.Welsh,47,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Hedysarum,2960767,Hedysarum boreale,2960863,,,,,,
6430948,Calamagrostis neglecta subsp. neglecta,6430948,Calamagrostis neglecta subsp. neglecta,4,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Achnatherum,2703376,Achnatherum calamagrostis,4142326,,,,,,
7487129,Eragrostis poaeoides P.Beauv.,2705449,Eragrostis minor Host,9,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Eragrostis,2705322,Eragrostis minor,2705449,,,,,,
7518441,Elymus trachycaulus (Link) Gould,4104489,Elymus violaceus (Hornem.) J.Feilberg,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Elymus,10465436,Elymus violaceus,4104489,,,,,,
7960595,Potentilla thuringiaca Bernh. ex Link,7960595,Potentilla thuringiaca Bernh. ex Link,22,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058,Potentilla thuringiaca,7960595,,,,,,
8027444,Agrostis scabra Tuck.,2706477,Agrostis perennans (Walter) Tuck.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Agrostis,2706434,Agrostis perennans,2706477,,,,,,
8661100,Rhodymenia palmetta (Stackhouse) Greville,2663303,Rhodymenia pseudopalmata (J.V.Lamouroux) P.C.Silva,3,SYNONYM,Plantae,6,Rhodophyta,106,Florideophyceae,342,Rhodymeniales,676,Rhodymeniaceae,4951,Rhodymenia,2663267,Rhodymenia pseudopalmata,2663303,,,,,,
9293968,Gymnomitrion varians (Lindb.) Schiffn.,9462026,Gymnomitrion brevissimum (Dumort.) Warnst.,1,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Gymnomitriaceae,6138,Gymnomitrion,2689249,Gymnomitrion brevissimum,9462026,,,,,,
2673403,Fontinalis Hedw.,2673403,Fontinalis Hedw.,9,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Isobryales,619,Fontinalaceae,8756,Fontinalis,2673403,,,,,,,,
2679832,Platyhypnidium riparioides Dixon,1934,2679832,Platyhypnidium riparioides Dixon,9,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Platyhypnidium,2679816,,,2679832,NE,,
2704930,Festuca vivipara (L.) Sm.,2704930,Festuca vivipara (L.) Sm.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Festuca,2704913,Festuca vivipara,2704930,2679832,,,,,
2705701,Vahlodea atropurpurea (Wahlenb.) Fr.,2705701,Vahlodea atropurpurea (Wahlenb.) Fr.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Vahlodea,6432687,Vahlodea atropurpurea,2705701,,,,,,
2706684,Agropyron caninum (L.) P.Beauv.,5290319,Elymus caninus (L.) L.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Elymus,10465436,Elymus caninus,5290319,,,,,,
2722307,Carex viridula Michx.,7646626,Carex oederi var. oederi,149,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex oederi,7973697,,,,,,
2752736,Streptopus amplexifolius var. oreopolus Fassett,2752734,Streptopus amplexifolius (L.) DC.,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Streptopus,2752729,Streptopus amplexifolius,2752734,,,,,,
2769550,Maianthemum canadense var. interius Fernald,2769544,Maianthemum canadense Desf.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Maianthemum,9608430,Maianthemum canadense,2769544,,,,,,
2875842,Carpinus caroliniana Walter,2875842,Carpinus caroliniana Walter,647,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Carpinus,2875770,Carpinus caroliniana,2875842,,,,,,
2888716,Triosteum aurantiacum E.P.Bicknell,2888716,Triosteum aurantiacum E.P.Bicknell,109,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Triosteum,2888714,Triosteum aurantiacum,2888716,,,,,,
3113915,Senecio discoideus (Hook.) Britton,8176006,Packera pauciflora (Pursh) Á.Löve & D.Löve,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Packera,3113889,Packera pauciflora,8176006,,,,,,
3134951,Hieracium L.,3134951,Hieracium L.,12,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951,,,,,,,,
4230096,Hieracium canadense var. divaricatum Lepage,7222284,Hieracium umbellatum subsp. umbellatum,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951,Hieracium umbellatum,3135329,,,,,,
4276984,Frullania tamarisci var. asagrayana (Mont.) S.Hatt.,4276985,Frullania asagrayana Mont.,1,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Porellales,377,Frullaniaceae,2269,Frullania,2688736,Frullania asagrayana,4276985,,,,,,
4277350,Temnoma setiforme (Ehrh.) M.Howe,2689449,Tetralophozia setiformis (Ehrh.) Schljakov,12,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Anastrophyllaceae,2292,Tetralophozia,2689447,Tetralophozia setiformis,2689449,,,,,,
4279568,Brachythecium oxycladon (Brid.) A.Jaeger,2679927,Brachythecium acuminatum Austin,1870,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Brachythecium,9479232,Brachythecium acuminatum,,,NE,,,
5331838,Betula pumila var. glandulifera Regel,5331824,Betula pumila L.,99,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Betula,2875008,Betula pumila,5331824,NE,,,,,
5345066,Astragalus brunetianus (Fernald) J.Rousseau,8190536,Astragalus alpinus subsp. brunetianus (Fernald) Hultén,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Astragalus,2933951,Astragalus alpinus,5345014,,,,,,
5377303,Iberis umbellata L.,5377303,Iberis umbellata L.,36,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Iberis,5377149,Iberis umbellata,5377303,,,,,,
6063722,Aster johannensis Fernald,3151558,Symphyotrichum novi-belgii (L.) G.L.Nesom,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum novi-belgii,3151558,,,,,,
6375391,Anemone hepatica L.,5371699,Hepatica nobilis Schreb.,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Hepatica,3033655,Hepatica nobilis,5371699,,,,,,
6387033,Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor,6387033,Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor,152,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Equisetales,954,Equisetaceae,3105,Equisetum,2687913,Equisetum hyemale,2687927,,,,,,
7225201,Oxytropis viscida var. viscida,5361357,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Oxytropis,2982894,Oxytropis borealis,5361352,,,,,,
7418591,Geum strictum Aiton,5369685,Geum aleppicum Jacq.,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Geum,3024294,Geum aleppicum,5369685,,,,,,
7429582,Sphaeropleales,7429582,Sphaeropleales,7,ACCEPTED,Plantae,6,Chlorophyta,36,Chlorophyceae,329,Sphaeropleales,7429582,,,,,,,,,,,,
8033980,Cherleria biflora (L.) A.J.Moore & Dillenb.,8033980,Cherleria biflora (L.) A.J.Moore & Dillenb.,9,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Cherleria,3809480,Cherleria biflora,8033980,,,,,,
8079583,Fissidens decipiens De Not.,5283321,Fissidens dubius Palisot de Beauvois,1805,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Fissidentales,1336,Fissidentaceae,4643,Fissidens,2673216,Fissidens dubius,,,NE,,,
8157414,Botrychium tenebrosum A.A.Eaton,8157414,Botrychium tenebrosum A.A.Eaton,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Botrychium,2650152,Botrychium tenebrosum,8157414,NE,,,,,
8224882,Microlepidozia setacea (Weber) Jörg.,5710130,Kurzia pauciflora (Dicks.) Grolle,1,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Lepidoziaceae,2280,Kurzia,2689090,Kurzia pauciflora,5710130,,,,,,
8343889,Linnaea borealis subsp. americana (J.Forbes) Hultén,5334220,Linnaea borealis L.,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Linnaea,2888574,Linnaea borealis,5334220,,,,,,
8356154,Potamogeton pectinatus L.,7871428,Stuckenia pectinata (L.) Börner,47,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Stuckenia,2756544,Stuckenia pectinata,7871428,,,,,,
7708,Cyperaceae,7708,Cyperaceae,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,,,,,,,,,,
2701308,Juncus vaseyi Engelm.,2701308,Juncus vaseyi Engelm.,34,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072,Juncus vaseyi,2701308,,,,,,
2703077,Chasmanthium latifolium (Michx.) H.O.Yates,2703077,Chasmanthium latifolium (Michx.) H.O.Yates,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Chasmanthium,2703074,Chasmanthium latifolium,2703077,,,,,,
2704892,Calamagrostis cinnoides W.P.C.Barton,2704895,Calamagrostis canadensis (Michx.) P.Beauv.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Calamagrostis,2704858,Calamagrostis canadensis,2704895,,,,,,
2722504,Carex concinna R.Br.,2722504,Carex concinna R.Br.,70,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex concinna,2722504,,,,,,
2888437,Papaver orientale L.,2888437,Papaver orientale L.,36,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Papaveraceae,2422,Papaver,2888431,Papaver orientale,2888437,,,,,,
2986184,Ribes alpinum L.,2986184,Ribes alpinum L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Grossulariaceae,2403,Ribes,2986095,Ribes alpinum,2986184,,,,,,
3053522,Berteroa incana (L.) DC.,3053522,Berteroa incana (L.) DC.,484,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Berteroa,3053514,Berteroa incana,3053522,,,,,,
3082240,Cornus florida L.,3082240,Cornus florida L.,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cornales,949,Cornaceae,6713,Cornus,3082226,Cornus florida,3082240,,,,,,
3170229,Asclepias L.,3170229,Asclepias L.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Asclepias,3170229,,,,,,,,
3188929,Oenothera biennis subsp. caeciarum Munz,3188924,Oenothera biennis L.,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Oenothera,3188799,Oenothera biennis,3188924,,,,,,
3189143,Epilobium angustifolium Lam.,3666422,Chamaenerion dodonaei (Vill.) Schur ex Fuss.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Chamaenerion,8406741,Chamaenerion dodonaei,3666422,,,,,,
4134145,Dichanthelium lindheimeri (Nash) Gould,4134145,Dichanthelium lindheimeri (Nash) Gould,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Dichanthelium,2702537,Dichanthelium lindheimeri,4134145,,,,,,
4270553,Sporobolus vaginiflorus var. inaequalis Fernald,2704768,Sporobolus vaginiflorus (Torr. ex A.Gray) Alph.Wood,17,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sporobolus,2704744,Sporobolus vaginiflorus,2704768,,,,,,
4277229,Tritomaria heterophylla R.M.Schust.,4277229,Tritomaria heterophylla R.M.Schust.,12,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Lophoziaceae,3229887,Tritomaria,2689221,Tritomaria heterophylla,4277229,,,,,,
5277092,Ceramium rubrum C.Agardh,5277079,Ceramium virgatum Roth,5,SYNONYM,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Ceramiaceae,8968,Ceramium,10480745,Ceramium virgatum,5277079,,,,,,
5281511,Tetraplodon angustatus Bruch & W.P.Schimper,1844,5281511,Tetraplodon angustatus Bruch & W.P.Schimper,32,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Funariales,1338,Splachnaceae,4648,Tetraplodon,2673772,,,5281511,NE,,
5341511,Menyanthes trifoliata L.,5341511,Menyanthes trifoliata L.,274,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Menyanthaceae,2386,Menyanthes,2927475,Menyanthes trifoliata,5341511,5281511,,,,,
5375925,Eruca vesicaria subsp. sativa (Mill.) Thell.,5375920,Eruca vesicaria (L.) Cav.,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Eruca,3049319,Eruca vesicaria,5375920,,,,,,
5384293,Montia fontana subsp. fontana,5384293,Montia fontana subsp. fontana,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Montiaceae,4898338,Montia,3084779,Montia fontana,9004024,,,,,,
5585451,Stellaria calycantha var. laurentiana Fernald,7219322,Stellaria borealis subsp. borealis,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Stellaria,3085667,Stellaria borealis,5384671,,,,,,
5628874,Oxytropis deflexa subsp. dezhnevii (Jurtzev) Jurtzev,5628874,Oxytropis deflexa subsp. dezhnevii (Jurtzev) Jurtzev,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Oxytropis,2982894,Oxytropis deflexa,5361424,,,,,,
5708211,Elymus alaskanus subsp. alaskanus,7683366,Elymus alaskanus (Scribn. & Merr.) Á.Löve,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Elymus,10465436,Elymus alaskanus,7683366,,,,,,
5709183,Bidens eatonii var. interstes Fassett,5391680,Bidens eatonii Fernald,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Bidens,3105856,Bidens eatonii,5391680,,,,,,
5710710,Tetraplodon mnioides var. paradoxus (R.Br.) C.E.O.Jensen,5281512,Tetraplodon paradoxus I.Hagen,1901,VARIETY,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Funariales,1338,Splachnaceae,4648,Tetraplodon,2673772,Tetraplodon paradoxus,,,,,,
6417306,Carex saxatilis var. saxatilis,10830966,Carex saxatilis subsp. saxatilis,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex saxatilis,2727697,,,,,,
7222889,Ambrosia artemisiifolia var. artemisiifolia,7222889,Ambrosia artemisiifolia var. artemisiifolia,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ambrosia,3110576,Ambrosia artemisiifolia,8002952,,,,,,
7226601,Betula papyrifera var. papyrifera,5332120,Betula papyrifera Marshall,11,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Betula,2875008,Betula papyrifera,5332120,,,,,,
7734899,Veronica tournefortii Vill.,3172049,Veronica officinalis L.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047,Veronica officinalis,3172049,,,,,,
7962406,Boechera divaricarpa (A.Nelson) A.Löve & D.Löve,7962406,Boechera divaricarpa (A.Nelson) A.Löve & D.Löve,6,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Boechera,3043205,Boechera divaricarpa,7962406,,,,,,
8079058,Potentilla L.,8079058,Potentilla L.,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058,,,,,,,,
2651335,Phegopteris hexagonoptera (Michx.) Fée,2651335,Phegopteris hexagonoptera (Michx.) Fée,54,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Thelypteridaceae,6618,Phegopteris,7953297,Phegopteris hexagonoptera,2651335,,,,,,
2672668,Orthotrichum elegans Schwaegrichen,1823,2672668,Orthotrichum elegans Schwaegrichen,1,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Orthotrichum,2672620,,,2672668,NE,,
2675979,Aulacomnium palustre Schwaegrichen,1827,2675979,Aulacomnium palustre Schwaegrichen,657,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Aulacomniaceae,4625,Aulacomnium,2675974,2672668,,2675979,NE,,
2682031,Hypnum plicatulum Jaeger,1880,2682031,Hypnum plicatulum Jaeger,62,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Hypnaceae,8751,Hypnum,2673041,2675979,,2682031,NE,,
2706446,Agrostis scabra var. geminata (Trin.) Swallen,2706548,Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.,VARIETY,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Agrostis,2706434,Agrostis hyemalis,2682031,,,,,
2724040,Carex albursina E.Sheld.,2724040,Carex albursina E.Sheld.,70,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex albursina,2724040,,,,,,
2725656,Carex rotundata Wahlenb.,2725656,Carex rotundata Wahlenb.,12,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex rotundata,2725656,,,,,,
2874237,Viola L.,2874237,Viola L.,78,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237,,,,,,,,
2926572,Physostegia virginiana (L.) Benth.,2926572,Physostegia virginiana (L.) Benth.,197,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Physostegia,2926571,Physostegia virginiana,2926572,,,,,,
3013966,Crataegus macracantha var. occidentalis (Britton) Eggl.,3016137,Crataegus succulenta Schrad. ex Link,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Crataegus,3013395,Crataegus succulenta,3016137,,,,,,
3042845,Brassica oleracea L.,3042845,Brassica oleracea L.,135,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Brassica,3042506,Brassica oleracea,3042845,,,,,,
3083545,Suaeda americana (Pers.) Fernald,3083542,Suaeda calceoliformis (Hook.) Moq.,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Suaeda,7677792,Suaeda calceoliformis,3083542,,,,,,
3098065,Oligoneuron riddellii (Frank) Rydb.,7357629,Solidago riddellii Frank,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,Solidago riddellii,7357629,,,,,,
3105646,Sonchus L.,3105646,Sonchus L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646,,,,,,,,
3110625,Ambrosia ×helenae Rouleau,3110625,Ambrosia ×helenae Rouleau,6,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ambrosia,3110576,Ambrosia helenae,3110625,,,,,,
3189815,Aesculus hippocastanum L.,3189815,Aesculus hippocastanum L.,146,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Sapindaceae,6657,Aesculus,3189801,Aesculus hippocastanum,3189815,,,,,,
3813624,Cerastium arvense var. viscidulum Gremli,3085433,Cerastium arvense L.,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Cerastium,2873815,Cerastium arvense,3085433,,,,,,
4273793,Erigeron pulchellus var. pulchellus,4273793,Erigeron pulchellus var. pulchellus,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Erigeron,3146588,Erigeron pulchellus,7820446,,,,,,
4278939,Rhacomitrium canescens (Timm ex Hedw.) Brid.,2674333,Racomitrium canescens Bridel,1819,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Racomitrium,2673621,Racomitrium canescens,,,NE,,,
4278972,Fontinalis hypnoides var. duriaei (Schimp.) Husn.,2678777,Fontinalis duriaei W.P.Schimper,1876,VARIETY,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Isobryales,619,Fontinalaceae,8756,Fontinalis,2673403,Fontinalis duriaei,NE,,,,,
4279669,Rhynchostegium rusciforme Schimp.,2679832,Platyhypnidium riparioides Dixon,1934,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Platyhypnidium,2679816,Platyhypnidium riparioides,,,NE,,,
5281048,Zygodon rupestris W.P.Schimper ex Lorentz,1865,5281048,Zygodon rupestris W.P.Schimper ex Lorentz,4,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Zygodon,2671984,NE,,5281048,NE,,
5282526,Rhodobryum ontariense Paris,1897,5282526,Rhodobryum ontariense Paris,82,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Rhodobryum,5281372,5281048,,5282526,NE,,
5282602,Pohlia melanodon A.J.Shaw,1981,5282602,Pohlia melanodon A.J.Shaw,6,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Pohlia,2673641,5282526,,5282602,NE,,
5283518,Myurella sibirica Reimers,1937,5283518,Myurella sibirica Reimers,117,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Theliaceae,4658,Myurella,2680304,5282602,,5283518,NE,,
5301149,Potamogeton epihydrus var. ramosus House,5301148,Potamogeton epihydrus Raf.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton epihydrus,5301148,5283518,,,,,
5341501,Melissa officinalis L.,5341501,Melissa officinalis L.,334,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Melissa,2927330,Melissa officinalis,5341501,,,,,,
7225644,Lepidium densiflorum var. densiflorum,5377064,Lepidium densiflorum Schrad.,86,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Lepidium,3051713,Lepidium densiflorum,5377064,,,,,,
7414984,Nitella transilis T.F.Allen,7414984,Nitella transilis T.F.Allen,2,ACCEPTED,Plantae,6,Charophyta,7819616,Charophyceae,328,Charales,626,Characeae,8782,Nitella,2637771,Nitella transilis,7414984,,,,,,
7543357,Carex arctata Boott ex Hook.,7543357,Carex arctata Boott ex Hook.,1,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex arctata,7543357,,,,,,
7701037,Nasturtium officinale R.Br.,7701037,Nasturtium officinale R.Br.,25,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Nasturtium,7774084,Nasturtium officinale,7701037,,,,,,
